Airline,Source,Destination,Duration,Total stops,Price,Date
Aer Lingus,DUB,MAD,150,0,226,2023-12-23
Vueling,DUB,MAD,380,1,207,2023-12-23
Iberia Express,DUB,MAD,155,0,276,2023-12-23
Vueling,DUB,MAD,155,0,277,2023-12-23
Iberia,DUB,MAD,155,0,281,2023-12-23
Aer Lingus,DUB,MAD,155,0,301,2023-12-23
British Airways,DUB,MAD,155,0,326,2023-12-23
Iberia,DUB,MAD,155,0,436,2023-12-23
Aer Lingus,DUB,MAD,170,0,467,2023-12-23
Iberia Express,DUB,MAD,155,0,485,2023-12-23
"Vueling, Air Europa",DUB,MAD,380,1,224,2023-12-23
"CitizenPlane, SNCF",DUB,MAD,475,1,273,2023-12-23
"British Airways, Iberia",DUB,MAD,310,1,442,2023-12-23
"British Airways, Iberia",DUB,MAD,405,1,366,2023-12-23
"British Airways, Iberia",DUB,MAD,330,1,442,2023-12-23
British Airways,DUB,MAD,340,1,444,2023-12-23
"British Airways, Iberia",DUB,MAD,340,1,455,2023-12-23
"Vueling, Iberia",DUB,MAD,380,1,348,2023-12-23
British Airways,DUB,MAD,340,1,486,2023-12-23
"British Airways, Iberia",DUB,MAD,370,1,442,2023-12-23
TAP AIR PORTUGAL,DUB,MAD,350,1,458,2023-12-23
"Vueling, Iberia",DUB,MAD,385,1,354,2023-12-23
KLM,DUB,MAD,310,1,574,2023-12-23
British Airways,DUB,MAD,340,1,528,2023-12-23
KLM,DUB,MAD,320,1,574,2023-12-23
British Airways,DUB,MAD,310,1,624,2023-12-23
TAP AIR PORTUGAL,DUB,MAD,495,1,363,2023-12-23
British Airways,DUB,MAD,400,1,461,2023-12-23
"British Airways, Iberia",DUB,MAD,415,1,442,2023-12-23
British Airways,DUB,MAD,330,1,611,2023-12-23
Aer Lingus,DUB,MAD,155,0,361,2023-12-24
Iberia,DUB,MAD,155,0,189,2023-12-24
"Aer Lingus, Iberia Express",DUB,MAD,365,1,184,2023-12-24
Iberia Express,DUB,MAD,155,0,302,2023-12-24
"British Airways, Iberia",DUB,MAD,320,1,185,2023-12-24
Iberia,DUB,MAD,155,0,314,2023-12-24
Vueling,DUB,MAD,155,0,315,2023-12-24
Aer Lingus,DUB,MAD,155,0,361,2023-12-24
British Airways,DUB,MAD,155,0,369,2023-12-24
British Airways,DUB,MAD,320,1,219,2023-12-24
Aer Lingus,DUB,MAD,155,0,417,2023-12-24
British Airways,DUB,MAD,155,0,476,2023-12-24
"Aer Lingus, Iberia",DUB,MAD,365,1,189,2023-12-24
Air France,DUB,MAD,315,1,234,2023-12-24
"Aer Lingus, Iberia",DUB,MAD,390,1,190,2023-12-24
British Airways,DUB,MAD,340,1,251,2023-12-24
Vueling,DUB,TFN,575,1,150,2023-12-13
"Aer Lingus, Binter Canarias",DUB,TFN,520,1,274,2023-12-13
"Aer Lingus, Binter Canarias",DUB,TFN,600,1,274,2023-12-13
Iberia,DUB,TFN,575,1,387,2023-12-13
Multiple Airlines,DUB,TFN,620,3,229,2023-12-13
Multiple Airlines,DUB,TFN,620,3,248,2023-12-13
Multiple Airlines,DUB,TFN,650,2,227,2023-12-13
Multiple Airlines,DUB,TFN,650,2,229,2023-12-13
"Aer Lingus, Binter Canarias",DUB,TFN,520,2,342,2023-12-13
Vueling,DUB,TFN,860,1,322,2023-12-13
"Iberia Express, Air Europa",DUB,TFN,830,1,249,2023-12-13
"Aer Lingus, Air Europa",DUB,TFN,830,1,266,2023-12-13
"Vueling, Binter Canarias",DUB,TFN,765,2,245,2023-12-13
Vueling,DUB,TFN,935,1,303,2023-12-13
Iberia,DUB,TFN,935,1,270,2023-12-13
"Aer Lingus, Binter Canarias",DUB,TFN,450,1,203,2023-12-14
"Vueling, Air Europa",DUB,TFN,1365,2,152,2023-12-14
Vueling,DUB,TFN,550,1,234,2023-12-14
"Aer Lingus, Binter Canarias",DUB,TFN,490,1,249,2023-12-14
"Aer Lingus, Binter Canarias",DUB,TFN,525,1,229,2023-12-14
Iberia,DUB,TFN,610,1,289,2023-12-14
"Aer Lingus, Binter Canarias",DUB,TFN,570,1,249,2023-12-14
Iberia,DUB,TFN,830,1,238,2023-12-14
Iberia,DUB,TFN,500,1,486,2023-12-14
Iberia,DUB,TFN,550,1,417,2023-12-14
Multiple Airlines,DUB,TFN,585,2,247,2023-12-14
Iberia,DUB,TFN,555,1,486,2023-12-14
Vueling,DUB,TFN,500,1,644,2023-12-14
"Aer Lingus, Vueling",DUB,TFN,710,1,287,2023-12-14
Multiple Airlines,DUB,TFN,675,2,247,2023-12-14
Iberia,DUB,TFN,670,1,486,2023-12-14
"Aer Lingus, Vueling",DUB,TFN,1015,1,114,2023-12-15
Iberia,DUB,TFN,865,1,196,2023-12-15
Multiple Airlines,DUB,TFN,590,2,248,2023-12-15
Iberia,DUB,TFN,1160,1,211,2023-12-15
Iberia,DUB,TFN,1300,1,211,2023-12-15
"Vueling, Air Europa",DUB,TFN,1040,2,192,2023-12-15
Iberia,DUB,TFN,1405,1,211,2023-12-15
"Aer Lingus, Vueling",DUB,TFN,1015,1,214,2023-12-15
"Aer Lingus, Air Europa",DUB,TFN,835,1,266,2023-12-15
Vueling,DUB,TFN,865,1,320,2023-12-15
Iberia,DUB,TFN,940,1,307,2023-12-15
Multiple Airlines,DUB,TFN,770,2,256,2023-12-15
Multiple Airlines,DUB,TFN,830,2,256,2023-12-15
Multiple Airlines,DUB,TFN,740,2,280,2023-12-15
"Aer Lingus, Air Europa",DUB,TFN,1065,2,235,2023-12-15
"Aer Lingus, Binter Canarias",DUB,TFN,370,1,213,2023-12-16
"Aer Lingus, Binter Canarias",DUB,TFN,480,1,161,2023-12-16
"Aer Lingus, Binter Canarias",DUB,TFN,420,1,185,2023-12-16
"Aer Lingus, Binter Canarias",DUB,TFN,540,1,161,2023-12-16
"Aer Lingus, Air Europa",DUB,TFN,465,1,203,2023-12-16
"Aer Lingus, Canaryfly",DUB,TFN,465,1,205,2023-12-16
Iberia Express,DUB,TFN,420,1,249,2023-12-16
"Iberia Express, Iberia",DUB,TFN,420,1,264,2023-12-16
Iberia,DUB,TFN,420,1,277,2023-12-16
Vueling,DUB,TFN,480,1,285,2023-12-16
"Aer Lingus, Binter Canarias",DUB,TFN,520,1,206,2023-12-16
Iberia Express,DUB,TFN,480,1,249,2023-12-16
"Aer Lingus, Binter Canarias",DUB,TFN,495,2,205,2023-12-16
"Iberia Express, Iberia",DUB,TFN,480,1,264,2023-12-16
Iberia,DUB,TFN,480,1,277,2023-12-16
"Aer Lingus, Binter Canarias",DUB,TFN,520,1,242,2023-12-17
Multiple Airlines,DUB,TFN,765,2,164,2023-12-17
"Aer Lingus, Air Europa",DUB,TFN,605,1,203,2023-12-17
"Aer Lingus, Canaryfly",DUB,TFN,605,1,205,2023-12-17
"Aer Lingus, Binter Canarias",DUB,TFN,605,1,206,2023-12-17
"Aer Lingus, Binter Canarias",DUB,TFN,560,2,209,2023-12-17
"Aer Lingus, Binter Canarias",DUB,TFN,680,1,206,2023-12-17
"Aer Lingus, Binter Canarias",DUB,TFN,590,2,208,2023-12-17
"Aer Lingus, Binter Canarias",DUB,TFN,770,1,206,2023-12-17
"Aer Lingus, Canaryfly",DUB,TFN,620,2,207,2023-12-17
Multiple Airlines,DUB,TFN,580,2,220,2023-12-17
Multiple Airlines,DUB,TFN,590,2,218,2023-12-17
Multiple Airlines,DUB,TFN,590,2,218,2023-12-17
"Aer Lingus, Binter Canarias",DUB,TFN,840,1,206,2023-12-17
"Aer Lingus, Binter Canarias",DUB,TFN,920,1,206,2023-12-17
"Aer Lingus, Binter Canarias",DUB,TFN,420,1,217,2023-12-18
Multiple Airlines,DUB,TFN,750,2,160,2023-12-18
"Aer Lingus, Binter Canarias",DUB,TFN,480,1,201,2023-12-18
"Aer Lingus, Binter Canarias",DUB,TFN,540,1,217,2023-12-18
"Aer Lingus, Binter Canarias",DUB,TFN,520,1,235,2023-12-18
Iberia,DUB,TFN,865,1,165,2023-12-18
Multiple Airlines,DUB,TFN,590,2,186,2023-12-18
Vueling,DUB,TFN,575,2,185,2023-12-18
British Airways,DUB,TFN,865,1,182,2023-12-18
Multiple Airlines,DUB,TFN,600,2,203,2023-12-18
Multiple Airlines,DUB,TFN,590,2,212,2023-12-18
Multiple Airlines,DUB,TFN,560,2,232,2023-12-18
"Iberia, Air Europa",DUB,TFN,1000,1,171,2023-12-18
Multiple Airlines,DUB,TFN,620,2,212,2023-12-18
Multiple Airlines,DUB,TFN,650,2,203,2023-12-18
"Aer Lingus, Binter Canarias",DUB,TFN,420,1,257,2023-12-19
Multiple Airlines,DUB,TFN,590,2,217,2023-12-19
"Aer Lingus, Binter Canarias",DUB,TFN,480,1,241,2023-12-19
Iberia Express,DUB,TFN,440,1,315,2023-12-19
Iberia,DUB,TFN,440,1,340,2023-12-19
Iberia,DUB,TFN,500,1,267,2023-12-19
"Aer Lingus, Binter Canarias",DUB,TFN,540,1,258,2023-12-19
Vueling,DUB,TFN,500,1,398,2023-12-19
British Airways,DUB,TFN,440,1,508,2023-12-19
"Aer Lingus, Binter Canarias",DUB,TFN,435,1,441,2023-12-19
Iberia Express,DUB,TFN,500,1,310,2023-12-19
Multiple Airlines,DUB,TFN,590,3,231,2023-12-19
Multiple Airlines,DUB,TFN,575,2,233,2023-12-19
Multiple Airlines,DUB,TFN,560,2,243,2023-12-19
Multiple Airlines,DUB,TFN,590,2,230,2023-12-19
"Aer Lingus, Binter Canarias",DUB,TFN,520,1,299,2023-12-20
Multiple Airlines,DUB,TFN,760,2,278,2023-12-20
"Aer Lingus, Binter Canarias",DUB,TFN,600,1,304,2023-12-20
"Iberia, Air Europa",DUB,TFN,570,1,458,2023-12-20
Iberia,DUB,TFN,555,1,514,2023-12-20
Iberia,DUB,TFN,465,1,657,2023-12-20
British Airways,DUB,TFN,465,1,667,2023-12-20
Multiple Airlines,DUB,TFN,750,2,320,2023-12-20
Multiple Airlines,DUB,TFN,690,2,459,2023-12-20
British Airways,DUB,TFN,555,2,708,2023-12-20
British Airways,DUB,TFN,610,2,690,2023-12-20
Vueling,DUB,TFN,575,1,709,2023-12-20
Iberia,DUB,TFN,725,1,657,2023-12-20
British Airways,DUB,TFN,670,2,691,2023-12-20
Multiple Airlines,DUB,TFN,1025,2,297,2023-12-20
"Aer Lingus, Binter Canarias",DUB,TFN,440,1,419,2023-12-21
Multiple Airlines,DUB,TFN,615,2,259,2023-12-21
Multiple Airlines,DUB,TFN,585,2,283,2023-12-21
"Aer Lingus, Binter Canarias",DUB,TFN,515,1,419,2023-12-21
Multiple Airlines,DUB,TFN,615,2,279,2023-12-21
Vueling,DUB,TFN,550,1,514,2023-12-21
Multiple Airlines,DUB,TFN,735,2,283,2023-12-21
Multiple Airlines,DUB,TFN,765,2,283,2023-12-21
Multiple Airlines,DUB,TFN,795,2,283,2023-12-21
Multiple Airlines,DUB,TFN,825,2,283,2023-12-21
Multiple Airlines,DUB,TFN,855,2,283,2023-12-21
Multiple Airlines,DUB,TFN,990,2,283,2023-12-21
Multiple Airlines,DUB,TFN,915,2,283,2023-12-21
British Airways,DUB,TFN,550,2,722,2023-12-21
British Airways,DUB,TFN,610,2,737,2023-12-21
"Aer Lingus, Binter Canarias",DUB,TFN,470,1,410,2023-12-22
Multiple Airlines,DUB,TFN,1535,3,353,2023-12-22
"Aer Lingus, Binter Canarias",DUB,TFN,480,2,411,2023-12-22
"Aer Lingus, Binter Canarias",DUB,TFN,595,1,463,2023-12-22
"Aer Lingus, Binter Canarias",DUB,TFN,600,1,463,2023-12-22
"Aer Lingus, Binter Canarias",DUB,TFN,720,1,410,2023-12-22
Multiple Airlines,DUB,TFN,590,2,389,2023-12-22
Multiple Airlines,DUB,TFN,590,2,390,2023-12-22
Multiple Airlines,DUB,TFN,755,2,364,2023-12-22
Multiple Airlines,DUB,TFN,740,2,394,2023-12-22
Multiple Airlines,DUB,TFN,770,2,394,2023-12-22
British Airways,DUB,TFN,610,2,759,2023-12-22
Multiple Airlines,DUB,TFN,800,2,394,2023-12-22
British Airways,DUB,TFN,670,2,760,2023-12-22
British Airways,DUB,TFN,705,2,749,2023-12-22
British Airways,DUB,TFN,695,2,819,2023-12-22
Vueling,DUB,TFN,455,1,445,2023-12-23
Multiple Airlines,DUB,TFN,1520,3,324,2023-12-23
"Aer Lingus, Binter Canarias",DUB,TFN,430,1,485,2023-12-23
"Aer Lingus, Binter Canarias",DUB,TFN,505,2,358,2023-12-23
"Aer Lingus, Binter Canarias",DUB,TFN,565,2,358,2023-12-23
"Aer Lingus, Binter Canarias",DUB,TFN,565,2,358,2023-12-23
"Aer Lingus, Binter Canarias",DUB,TFN,625,2,358,2023-12-23
"Aer Lingus, Binter Canarias",DUB,TFN,655,1,356,2023-12-23
Iberia,DUB,TFN,455,1,758,2023-12-23
Multiple Airlines,DUB,TFN,625,2,413,2023-12-23
"Aer Lingus, Binter Canarias",DUB,TFN,625,2,415,2023-12-23
Multiple Airlines,DUB,TFN,625,2,417,2023-12-23
Multiple Airlines,DUB,TFN,610,2,422,2023-12-23
Multiple Airlines,DUB,TFN,650,3,331,2023-12-23
Multiple Airlines,DUB,TFN,590,2,463,2023-12-23
Multiple Airlines,DUB,TFN,650,2,390,2023-12-23
Multiple Airlines,DUB,TFN,565,2,240,2023-12-24
Multiple Airlines,DUB,TFN,955,3,227,2023-12-24
Multiple Airlines,DUB,TFN,570,2,240,2023-12-24
Multiple Airlines,DUB,TFN,590,2,243,2023-12-24
Multiple Airlines,DUB,TFN,580,2,250,2023-12-24
"Aer Lingus, Air Europa",DUB,TFN,605,1,298,2023-12-24
"Aer Lingus, Binter Canarias",DUB,TFN,610,1,298,2023-12-24
Multiple Airlines,DUB,TFN,640,3,234,2023-12-24
"Aer Lingus, Binter Canarias",DUB,TFN,500,2,304,2023-12-24
Multiple Airlines,DUB,TFN,520,2,283,2023-12-24
"Aer Lingus, Canaryfly",DUB,TFN,605,1,314,2023-12-24
Multiple Airlines,DUB,TFN,575,2,266,2023-12-24
Multiple Airlines,DUB,TFN,730,2,230,2023-12-24
Multiple Airlines,DUB,TFN,580,2,266,2023-12-24
Multiple Airlines,DUB,TFN,650,2,256,2023-12-24
Multiple Airlines,DUB,TFN,640,2,273,2023-12-24
Iberia Express,IBZ,DUB,350,1,112,2023-12-13
Iberia,IBZ,DUB,820,1,69,2023-12-13
"Iberia, Iberia Express",IBZ,DUB,350,1,118,2023-12-13
"Iberia Express, Iberia",IBZ,DUB,350,1,121,2023-12-13
Iberia,IBZ,DUB,350,1,126,2023-12-13
Vueling,IBZ,DUB,350,1,177,2023-12-13
Iberia Express,IBZ,DUB,820,1,72,2023-12-13
"Iberia, Iberia Express",IBZ,DUB,820,1,75,2023-12-13
"Iberia Express, Iberia",IBZ,DUB,820,1,77,2023-12-13
Vueling,IBZ,DUB,845,1,86,2023-12-13
"Vueling, Aer Lingus",IBZ,DUB,400,1,284,2023-12-13
British Airways,IBZ,DUB,465,1,295,2023-12-13
"Iberia, British Airways",IBZ,DUB,455,2,193,2023-12-13
"Iberia, British Airways",IBZ,DUB,465,1,318,2023-12-13
British Airways,IBZ,DUB,525,1,300,2023-12-13
Vueling,IBZ,DUB,355,1,156,2023-12-14
Iberia,IBZ,DUB,610,1,136,2023-12-14
"Vueling, Aer Lingus",IBZ,DUB,345,1,197,2023-12-14
Iberia,IBZ,DUB,355,1,293,2023-12-14
"Vueling, Aer Lingus",IBZ,DUB,400,1,227,2023-12-14
"Vueling, Aer Lingus",IBZ,DUB,485,1,211,2023-12-14
British Airways,IBZ,DUB,435,1,352,2023-12-14
"Iberia, British Airways",IBZ,DUB,435,1,363,2023-12-14
British Airways,IBZ,DUB,290,1,547,2023-12-14
Iberia,IBZ,DUB,330,1,483,2023-12-14
"Vueling, Aer Lingus",IBZ,DUB,545,1,227,2023-12-14
"Air Europa, Aer Lingus",IBZ,DUB,490,1,263,2023-12-14
British Airways,IBZ,DUB,340,1,513,2023-12-14
"Iberia, British Airways",IBZ,DUB,290,1,597,2023-12-14
Iberia,IBZ,DUB,330,1,534,2023-12-14
Vueling,IBZ,DUB,290,1,150,2023-12-15
Vueling,IBZ,DUB,485,1,122,2023-12-15
British Airways,IBZ,DUB,430,1,267,2023-12-15
Iberia,IBZ,DUB,355,1,337,2023-12-15
British Airways,IBZ,DUB,505,1,273,2023-12-15
British Airways,IBZ,DUB,465,1,293,2023-12-15
British Airways,IBZ,DUB,525,1,277,2023-12-15
"Iberia, British Airways",IBZ,DUB,430,1,312,2023-12-15
Iberia,IBZ,DUB,290,1,395,2023-12-15
"Iberia, British Airways",IBZ,DUB,465,1,317,2023-12-15
British Airways,IBZ,DUB,435,1,367,2023-12-15
"Iberia, British Airways",IBZ,DUB,445,2,355,2023-12-15
British Airways,IBZ,DUB,450,1,361,2023-12-15
Iberia,IBZ,DUB,485,1,334,2023-12-15
British Airways,IBZ,DUB,380,1,445,2023-12-15
Iberia,IBZ,DUB,355,1,112,2023-12-16
Vueling,IBZ,DUB,440,1,94,2023-12-16
"Vueling, Aer Lingus",IBZ,DUB,400,1,199,2023-12-16
"Transavia, Aer Lingus",IBZ,DUB,350,1,273,2023-12-16
"Vueling, TAP AIR PORTUGAL",IBZ,DUB,555,2,129,2023-12-16
Iberia,IBZ,DUB,610,1,194,2023-12-16
"Vueling, TAP AIR PORTUGAL",IBZ,DUB,615,2,134,2023-12-16
British Airways,IBZ,DUB,480,1,305,2023-12-16
Vueling,IBZ,DUB,355,1,452,2023-12-16
"Iberia, British Airways",IBZ,DUB,480,1,317,2023-12-16
Iberia,IBZ,DUB,440,1,382,2023-12-16
"Transavia, Aer Lingus",IBZ,DUB,550,1,249,2023-12-16
British Airways,IBZ,DUB,410,1,443,2023-12-16
"Iberia, British Airways",IBZ,DUB,410,1,453,2023-12-16
Iberia,IBZ,DUB,1295,1,173,2023-12-16
Vueling,IBZ,DUB,375,1,114,2023-12-17
Vueling,IBZ,DUB,830,1,95,2023-12-17
"Vueling, Aer Lingus",IBZ,DUB,400,1,148,2023-12-17
Vueling,IBZ,DUB,545,1,110,2023-12-17
"Vueling, Aer Lingus",IBZ,DUB,380,1,187,2023-12-17
Vueling,IBZ,DUB,355,1,333,2023-12-17
Vueling,IBZ,DUB,740,1,110,2023-12-17
Iberia,IBZ,DUB,355,1,382,2023-12-17
Iberia,IBZ,DUB,375,1,359,2023-12-17
"Air Europa, Aer Lingus",IBZ,DUB,565,1,140,2023-12-17
"Vueling, Aer Lingus",IBZ,DUB,490,1,195,2023-12-17
"Transavia, Aer Lingus",IBZ,DUB,540,1,233,2023-12-17
KLM,IBZ,DUB,505,1,374,2023-12-17
Iberia,IBZ,DUB,405,1,534,2023-12-17
"Vueling, Aer Lingus",IBZ,DUB,600,1,181,2023-12-17
Vueling,IBZ,DUB,1120,1,27,2023-12-18
Iberia,IBZ,DUB,355,1,124,2023-12-18
"Iberia Express, Iberia",IBZ,DUB,330,1,123,2023-12-18
Iberia,IBZ,DUB,330,1,126,2023-12-18
"Iberia Express, Aer Lingus",IBZ,DUB,330,1,127,2023-12-18
"Iberia, Aer Lingus",IBZ,DUB,330,1,131,2023-12-18
Iberia Express,IBZ,DUB,355,1,126,2023-12-18
"Iberia Express, Iberia",IBZ,DUB,355,1,130,2023-12-18
Vueling,IBZ,DUB,1245,1,27,2023-12-18
"Iberia, Iberia Express",IBZ,DUB,355,1,132,2023-12-18
Iberia Express,IBZ,DUB,820,1,59,2023-12-18
British Airways,IBZ,DUB,355,1,171,2023-12-18
"Iberia, Iberia Express",IBZ,DUB,820,1,61,2023-12-18
Vueling,IBZ,DUB,355,1,195,2023-12-18
"Iberia Express, Iberia",IBZ,DUB,820,1,64,2023-12-18
Vueling,IBZ,DUB,440,1,56,2023-12-19
"Vueling, Aer Lingus",IBZ,DUB,340,1,115,2023-12-19
"Vueling, Aer Lingus",IBZ,DUB,400,1,120,2023-12-19
Vueling,IBZ,DUB,820,1,81,2023-12-19
"Vueling, Aer Lingus",IBZ,DUB,485,1,115,2023-12-19
Iberia,IBZ,DUB,820,1,90,2023-12-19
"Vueling, Aer Lingus",IBZ,DUB,545,1,115,2023-12-19
"Vueling, Aer Lingus",IBZ,DUB,505,1,154,2023-12-19
"Air Europa, Aer Lingus",IBZ,DUB,490,1,178,2023-12-19
Iberia,IBZ,DUB,440,1,315,2023-12-19
"Swiftair, Vueling",IBZ,DUB,450,2,140,2023-12-19
"Air Europa, Vueling",IBZ,DUB,450,2,143,2023-12-19
Iberia,IBZ,DUB,1015,1,127,2023-12-19
"Vueling, Aer Lingus",IBZ,DUB,770,1,126,2023-12-19
Iberia,IBZ,DUB,1525,1,127,2023-12-19
Vueling,IBZ,DUB,845,1,52,2023-12-20
Iberia,IBZ,DUB,350,1,234,2023-12-20
Vueling,IBZ,DUB,350,1,292,2023-12-20
"Air Europa, Aer Lingus",IBZ,DUB,490,1,190,2023-12-20
Iberia,IBZ,DUB,820,1,166,2023-12-20
"Vueling, Aer Lingus",IBZ,DUB,515,2,177,2023-12-20
Iberia,IBZ,DUB,330,1,476,2023-12-20
British Airways,IBZ,DUB,505,1,307,2023-12-20
"Vueling, Transavia France",IBZ,DUB,555,2,170,2023-12-20
"Swiftair, Vueling",IBZ,DUB,890,2,113,2023-12-20
KLM,IBZ,DUB,440,1,374,2023-12-20
"Iberia, British Airways",IBZ,DUB,505,1,331,2023-12-20
"Air Europa, Vueling",IBZ,DUB,890,2,117,2023-12-20
Iberia,IBZ,DUB,330,1,534,2023-12-20
Iberia,IBZ,DUB,1065,1,173,2023-12-20
"Vueling, Aer Lingus",IBZ,DUB,345,1,153,2023-12-21
"Vueling, Aer Lingus",IBZ,DUB,485,1,129,2023-12-21
"Vueling, Aer Lingus",IBZ,DUB,400,1,198,2023-12-21
Iberia,IBZ,DUB,355,1,279,2023-12-21
"Vueling, Aer Lingus",IBZ,DUB,510,2,139,2023-12-21
"Vueling, Aer Lingus",IBZ,DUB,545,1,174,2023-12-21
Vueling,IBZ,DUB,355,1,417,2023-12-21
Iberia,IBZ,DUB,330,1,534,2023-12-21
Iberia,IBZ,DUB,330,1,534,2023-12-21
"Vueling, Aer Lingus",IBZ,DUB,930,2,131,2023-12-21
"Vueling, Aer Lingus",IBZ,DUB,770,1,174,2023-12-21
"Air Europa, Aer Lingus",IBZ,DUB,490,1,274,2023-12-21
KLM,IBZ,DUB,660,1,263,2023-12-21
Iberia,IBZ,DUB,610,1,279,2023-12-21
"Vueling, Aer Lingus",IBZ,DUB,700,2,188,2023-12-21
Vueling,IBZ,DUB,290,1,165,2023-12-22
Vueling,IBZ,DUB,485,1,165,2023-12-22
Iberia,IBZ,DUB,355,1,312,2023-12-22
Iberia,IBZ,DUB,290,1,471,2023-12-22
Iberia,IBZ,DUB,330,1,534,2023-12-22
British Airways,IBZ,DUB,505,1,389,2023-12-22
Vueling,IBZ,DUB,355,1,516,2023-12-22
KLM,IBZ,DUB,1175,1,265,2023-12-22
"Iberia, British Airways",IBZ,DUB,505,1,404,2023-12-22
Iberia,IBZ,DUB,840,1,335,2023-12-22
Iberia,IBZ,DUB,1295,1,298,2023-12-22
Iberia,IBZ,DUB,485,1,471,2023-12-22
British Airways,IBZ,DUB,465,1,524,2023-12-22
British Airways,IBZ,DUB,450,1,544,2023-12-22
British Airways,IBZ,DUB,435,1,565,2023-12-22
Vueling,IBZ,DUB,315,1,192,2023-12-23
"Vueling, Aer Lingus",IBZ,DUB,1080,1,81,2023-12-23
Vueling,IBZ,DUB,440,1,197,2023-12-23
Iberia,IBZ,DUB,355,1,271,2023-12-23
Vueling,IBZ,DUB,1015,1,83,2023-12-23
Vueling,IBZ,DUB,1030,1,87,2023-12-23
British Airways,IBZ,DUB,355,1,324,2023-12-23
"Iberia Express, Aer Lingus",IBZ,DUB,290,1,338,2023-12-23
KLM,IBZ,DUB,510,1,256,2023-12-23
"Vueling, Aer Lingus",IBZ,DUB,510,2,177,2023-12-23
"Air Europa, Aer Lingus",IBZ,DUB,450,1,242,2023-12-23
"Vueling, Aer Lingus",IBZ,DUB,395,1,286,2023-12-23
"Transavia, Aer Lingus",IBZ,DUB,350,1,338,2023-12-23
"Iberia, Iberia Express",IBZ,DUB,355,1,327,2023-12-23
Iberia,IBZ,DUB,315,1,439,2023-12-23
Vueling,IBZ,DUB,310,1,81,2023-12-24
"Vueling, Aer Lingus",IBZ,DUB,400,1,67,2023-12-24
Vueling,IBZ,DUB,335,1,81,2023-12-24
Iberia,IBZ,DUB,350,1,108,2023-12-24
"Vueling, Aer Lingus",IBZ,DUB,375,1,87,2023-12-24
"Iberia, Aer Lingus",IBZ,DUB,350,1,153,2023-12-24
"Iberia Express, Aer Lingus",IBZ,DUB,350,1,166,2023-12-24
Iberia,IBZ,DUB,310,1,287,2023-12-24
Multiple Airlines,IBZ,DUB,475,2,109,2023-12-24
"Iberia, Iberia Express",IBZ,DUB,355,1,219,2023-12-24
Iberia,IBZ,DUB,355,1,224,2023-12-24
Iberia,IBZ,DUB,335,1,287,2023-12-24
Iberia Express,IBZ,DUB,355,1,230,2023-12-24
Vueling,IBZ,DUB,355,1,278,2023-12-24
"Air Europa, Aer Lingus",IBZ,DUB,510,1,153,2023-12-24
Aer Lingus,MAD,DUB,160,0,75,2023-12-13
Iberia Express,MAD,DUB,160,0,47,2023-12-13
Iberia,MAD,DUB,160,0,50,2023-12-13
Vueling,MAD,DUB,160,0,53,2023-12-13
Aer Lingus,MAD,DUB,160,0,75,2023-12-13
Transavia France,MAD,DUB,400,1,96,2023-12-13
Air France,MAD,DUB,325,1,141,2023-12-13
"Air Europa, Transavia France",MAD,DUB,345,1,117,2023-12-13
"Iberia, Transavia France",MAD,DUB,340,1,119,2023-12-13
British Airways,MAD,DUB,350,1,140,2023-12-13
"Iberia, British Airways",MAD,DUB,315,1,170,2023-12-13
British Airways,MAD,DUB,365,1,134,2023-12-13
British Airways,MAD,DUB,375,1,140,2023-12-13
"Iberia, British Airways",MAD,DUB,325,1,176,2023-12-13
British Airways,MAD,DUB,385,1,140,2023-12-13
British Airways,MAD,DUB,315,1,195,2023-12-13
Aer Lingus,MAD,DUB,150,0,75,2023-12-14
Iberia Express,MAD,DUB,150,0,49,2023-12-14
Iberia,MAD,DUB,150,0,50,2023-12-14
Iberia Express,MAD,DUB,160,0,49,2023-12-14
Iberia,MAD,DUB,160,0,50,2023-12-14
Vueling,MAD,DUB,150,0,53,2023-12-14
Vueling,MAD,DUB,160,0,53,2023-12-14
Aer Lingus,MAD,DUB,150,0,75,2023-12-14
Aer Lingus,MAD,DUB,160,0,75,2023-12-14
British Airways,MAD,DUB,150,0,86,2023-12-14
British Airways,MAD,DUB,160,0,86,2023-12-14
Aer Lingus,MAD,DUB,165,0,120,2023-12-14
Aer Lingus,MAD,DUB,160,0,120,2023-12-14
Iberia,MAD,DUB,165,0,142,2023-12-14
Iberia,MAD,DUB,160,0,142,2023-12-14
British Airways,MAD,DUB,165,0,182,2023-12-14
Iberia,MAD,DUB,160,0,37,2023-12-15
Iberia Express,MAD,DUB,160,0,39,2023-12-15
Vueling,MAD,DUB,160,0,53,2023-12-15
British Airways,MAD,DUB,160,0,73,2023-12-15
Aer Lingus,MAD,DUB,160,0,75,2023-12-15
Aer Lingus,MAD,DUB,165,0,106,2023-12-15
Aer Lingus,MAD,DUB,160,0,106,2023-12-15
Iberia,MAD,DUB,160,0,143,2023-12-15
Iberia,MAD,DUB,165,0,143,2023-12-15
British Airways,MAD,DUB,160,0,182,2023-12-15
British Airways,MAD,DUB,165,0,182,2023-12-15
Vueling,MAD,DUB,375,1,92,2023-12-15
Air France,MAD,DUB,325,1,142,2023-12-15
Vueling,MAD,DUB,540,1,88,2023-12-15
Vueling,MAD,DUB,510,1,94,2023-12-15
